Ubicacion,maquina_id,Fecha,UPC,Aceptada,Participante
"Av Castilla",T75,"2021-12-13 19:44:00",5449000015846,1,2010008380545
"Av Castilla",T75,"2021-12-13 19:44:00",httpsl.ead.mebc3KiO,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-13 19:47:00",8410297012150,1,2010008276565
Florida,T49,"2021-12-13 19:47:00",8410297012150,1,2010008276565
Florida,T49,"2021-12-13 19:47:00",8410297112041,1,2010008276565
Florida,T49,"2021-12-13 19:47:00",8410297112041,1,2010008276565
Florida,T49,"2021-12-13 19:48:00",8410297112041,1,2010008276565
Florida,T49,"2021-12-13 19:48:00",8410297112041,1,2010008276565
Florida,T49,"2021-12-13 19:48:00",8410297112041,1,2010008276565
Florida,T49,"2021-12-13 19:48:00",8410297115318,1,2010008276565
Florida,T49,"2021-12-13 19:48:00",8410297115318,1,2010008276565
Florida,T49,"2021-12-13 19:48:00",8410297115318,1,2010008276565
Florida,T49,"2021-12-13 19:48:00",8410297112041,1,2010008276565
"Posada Llanera",T56,"2021-12-13 20:05:00",8410408050354,1,2010007079631
"Posada Llanera",T56,"2021-12-13 20:05:00",8410297012150,1,2010007079631
"Posada Llanera",T56,"2021-12-13 20:05:00",8410297012150,1,2010007079631
"Posada Llanera",T56,"2021-12-13 20:05:00",8410297012150,1,2010007079631
"Posada Llanera",T56,"2021-12-13 20:05:00",8410297012150,1,2010007079631
"Posada Llanera",T56,"2021-12-13 20:05:00",8410409019657,1,2010007079631
"Posada Llanera",T56,"2021-12-13 20:05:00",8410409019657,1,2010007079631
"Posada Llanera",T56,"2021-12-13 20:06:00",8410409019657,1,2010007079631
"Posada Llanera",T56,"2021-12-13 20:07:00",8480024823083,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-13 20:07:00",8480024823069,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-13 20:07:00",8480024823069,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-13 20:07:00",8480024823069,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argañosa,T51,"2021-12-13 20:12:00",5449000131836,1,2010008552409
Argañosa,T51,"2021-12-13 20:12:00",5449000133328,1,2010008552409
Argañosa,T51,"2021-12-13 20:12:00",8425561010039,1,2010008552409
Argañosa,T51,"2021-12-13 20:12:00",8425561010039,1,2010008552409
Argañosa,T51,"2021-12-13 20:12:00",8425561010039,1,2010008552409
Argañosa,T51,"2021-12-13 20:12:00",8425561010039,1,2010008552409
Argañosa,T51,"2021-12-13 20:13:00",5449000131836,1,2010008552409
Argañosa,T51,"2021-12-13 20:13:00",5449000131836,1,2010008552409
Argañosa,T51,"2021-12-13 20:13:00",5449000133724,1,2010008552409
Argañosa,T51,"2021-12-13 20:13:00",5449000131836,1,2010008552409
Argañosa,T51,"2021-12-13 20:13:00",8411327122016,1,2010008552409
Argañosa,T51,"2021-12-13 20:13:00",5449000131836,1,2010008552409
Argañosa,T51,"2021-12-13 20:13:00",8411327122016,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",8411327122016,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",8411327122016,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",8411327122016,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",8411327122016,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",8411327122016,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",8411327122016,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",5449000131836,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",5449000131836,1,2010008552409
Argañosa,T51,"2021-12-13 20:14:00",8412598000010,1,2010008552409
Argañosa,T51,"2021-12-13 20:15:00",8412598000010,1,2010008552409
Argañosa,T51,"2021-12-13 20:15:00",8412598000010,1,2010008552409
Argañosa,T51,"2021-12-13 20:15:00",8412598000010,1,2010008552409
Argañosa,T51,"2021-12-13 20:15:00",8412598000010,1,2010008552409
Argañosa,T51,"2021-12-13 20:15:00",8412598000010,1,2010008552409
"Prendes Pando",T21,"2021-12-13 20:19:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:19:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:19:00",8480000104892,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:19:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:19:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:19:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:19:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:19:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8480000104892,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8480000104892,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8410655000980,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8410655000980,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8410655000010,1,2010100029618
"Prendes Pando",T21,"2021-12-13 20:20:00",8410655000010,1,2010100029618
"Lugo Llanero",T60,"2021-12-13 20:18:00",8425561010039,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:19:00",8480024760838,1,2010008785227
"Prendes Pando",T21,"2021-12-13 20:20:00",8410655000010,1,2010100029618
"Lugo Llanero",T60,"2021-12-13 20:19:00",8430807000125,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:19:00",8480000104892,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:19:00",8425561010039,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:19:00",8437002460044,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 20:19:00",8480024760838,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:20:00",8480024760838,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:20:00",8480024760838,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:20:00",8425561010022,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:20:00",httpsl.ead.mebc2qZj,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 20:20:00",8420030011050,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 20:20:00",8420030011050,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 20:20:00",8430807000125,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:20:00",5449000011527,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:20:00",8480024760838,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:20:00",8480000290748,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 20:21:00",8425561010039,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:21:00",8480024760838,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:21:00",8425561010039,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:21:00",8430807000125,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:21:00",8430807000125,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:21:00",8480024834850,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:21:00",8425561010039,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:23:00",8480024760838,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:23:00",8480024760838,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:23:00",8480024760838,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:23:00",8410283001106,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:23:00",8430807000125,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:24:00",8480000104892,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:24:00",8480000239266,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:24:00",8480000290748,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 20:25:00",8425561010039,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:25:00",8425561010039,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:25:00",8480000104892,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:25:00",8412301100334,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 20:26:00",8430807000149,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:26:00",8480000104892,1,2010008785227
"Lugo Llanero",T60,"2021-12-13 20:26:00",8412301100334,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000010,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000010,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000010,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000010,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000010,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000515,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000010,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000010,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000515,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000010,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000515,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8412598000515,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8410297112041,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:27:00",8411327122016,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:28:00",8411327122016,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:28:00",8411327022019,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:28:00",8411327022019,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:28:00",8411327022019,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:28:00",8411327022019,1,2010007539715
"Lugo Llanero",T60,"2021-12-13 20:28:00",8411327122016,1,2010007539715
"Prendes Pando",T21,"2021-12-13 20:36:00",8425561010039,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:37:00",5449000004840,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:37:00",8425561010039,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:37:00",8425561010039,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:37:00",8425561010039,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:37:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:37:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8425561010039,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8425561010039,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8430807001498,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",20944292,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",5449000004840,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:38:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:39:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:39:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:39:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:39:00",4056489043348,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:39:00",8430807000125,1,2010008970616
Florida,T49,"2021-12-13 20:37:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:37:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:37:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:37:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:37:00",8410297012150,1,2010101021208
Florida,T49,"2021-12-13 20:37:00",8410297012150,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8410297012150,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8410297012150,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",5449000131805,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8410297012150,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",5449000120960,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8480024649317,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-13 20:38:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8411327122016,1,2010101021208
Florida,T49,"2021-12-13 20:38:00",8411327132015,1,2010101021208
"Prendes Pando",T21,"2021-12-13 20:40:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:40:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:40:00",84116345,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:40:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:40:00",8430807000125,1,2010008970616
"Prendes Pando",T21,"2021-12-13 20:40:00",8430807001498,1,2010008970616
Argañosa,T51,"2021-12-13 20:41:00",5449000088550,1,2010008103458
Argañosa,T51,"2021-12-13 20:41:00",8410500026547,1,2010008103458
Argañosa,T51,"2021-12-13 20:41:00",5449000131805,1,2010008103458
Argañosa,T51,"2021-12-13 20:42:00",8410297111150,1,2010008103458
Argañosa,T51,"2021-12-13 20:42:00",8410500026547,1,2010008103458
Argañosa,T51,"2021-12-13 20:42:00",5449000088550,1,2010008103458
"Lugo Llanero",T60,"2021-12-13 20:46:00",8413402992002,1,2010007093590
"Lugo Llanero",T60,"2021-12-13 20:46:00",8410297110986,1,2010007093590
"Lugo Llanero",T60,"2021-12-13 20:46:00",8410569110119,1,2010007093590
"Lugo Llanero",T60,"2021-12-13 20:46:00",8410793036131,1,2010007093590
"Lugo Llanero",T60,"2021-12-13 20:47:00",8410569110119,1,2010007093590
"Lugo Llanero",T60,"2021-12-13 20:47:00",8410569110119,1,2010007093590
"Lugo Llanero",T60,"2021-12-13 20:47:00",5449000000996,1,2010007093590
"Lugo Llanero",T60,"2021-12-13 20:47:00",5449000000996,1,2010007093590
Argañosa,T51,"2021-12-13 20:48:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:48:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:49:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:49:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:49:00",httpsl.ead.mebblHKw,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argañosa,T51,"2021-12-13 20:49:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:49:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:49:00",httpsl.ead.mebblHKw,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argañosa,T51,"2021-12-13 20:49:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:50:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:50:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:50:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:50:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:50:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000131805,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:51:00",8410297012150,1,2010008683806
Argañosa,T51,"2021-12-13 20:52:00",8410297112041,1,2010008683806
Argañosa,T51,"2021-12-13 20:52:00",8410297012150,1,2010008683806
Argañosa,T51,"2021-12-13 20:52:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:52:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:52:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:52:00",5449000169327,1,2010008683806
Argañosa,T51,"2021-12-13 20:52:00",5449000169327,1,2010008683806
Florida,T49,"2021-12-14 09:02:00",8410297011108,1,2010008416039
Florida,T49,"2021-12-14 09:02:00",8410297011108,1,2010008416039
Florida,T49,"2021-12-14 09:02:00",9700000000031,1,2010008416039
Florida,T49,"2021-12-14 09:04:00",7611612501637,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8411327122016,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8410297111150,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8411327122016,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8410569615614,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8410569615614,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8411327122016,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8410297111150,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8411327122016,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8410569615614,1,2010007796798
Florida,T49,"2021-12-14 09:05:00",8411327122016,1,2010007796798
Florida,T49,"2021-12-14 09:06:00",8411327122016,1,2010007796798
Florida,T49,"2021-12-14 09:06:00",8410569615614,1,2010007796798
Florida,T49,"2021-12-14 09:13:00",8434715180221,1,2010005603043
Florida,T49,"2021-12-14 09:14:00",8434715180221,1,2010005603043
Florida,T49,"2021-12-14 09:14:00",8410128650315,1,2010005603043
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
"Prendes Pando",T21,"2021-12-14 09:20:00",8425561010039,1,2010006160033
Florida,T49,"2021-12-14 09:21:00",8410297012150,1,2010005587060
Florida,T49,"2021-12-14 09:21:00",8410793036131,1,2010005587060
Florida,T49,"2021-12-14 09:21:00",8410793036131,1,2010005587060
Florida,T49,"2021-12-14 09:21:00",8410793036131,1,2010005587060
Florida,T49,"2021-12-14 09:22:00",8480024760838,1,2010005587060
Florida,T49,"2021-12-14 09:22:00",8410793036131,1,2010005587060
Florida,T49,"2021-12-14 09:22:00",8410297012150,1,2010005587060
Florida,T49,"2021-12-14 09:22:00",8410655007101,1,2010005587060
Florida,T49,"2021-12-14 09:22:00",8480024760838,1,2010005587060
Florida,T49,"2021-12-14 09:22:00",8410655007101,1,2010005587060
Florida,T49,"2021-12-14 09:22:00",8410793036131,1,2010005587060
Florida,T49,"2021-12-14 09:22:00",8410793036131,1,2010005587060
Florida,T49,"2021-12-14 09:33:00",8410297115349,1,2010007442824
Florida,T49,"2021-12-14 09:33:00",8410297112041,1,2010007442824
Florida,T49,"2021-12-14 09:33:00",8410297115349,1,2010007442824
Florida,T49,"2021-12-14 09:33:00",8410297115349,1,2010007442824
Florida,T49,"2021-12-14 09:33:00",8410297115349,1,2010007442824
Florida,T49,"2021-12-14 09:33:00",4056489170075,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-14 09:34:00",8431707046428,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-14 09:36:00",8480024760838,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:36:00",8410494300722,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:36:00",8480024760838,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:36:00",5060166690380,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:36:00",5449000033819,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:36:00",3155930001355,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:36:00",3155930001355,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:37:00",httpsl.ead.mebc2bR2,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-14 09:37:00",httpsl.ead.mebc2bR2,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-14 09:37:00",5449000000996,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:37:00",87120158,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:37:00",87120158,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:37:00",8480024760838,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:37:00",3155930001355,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:37:00",8430807000149,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:37:00",5449000033819,1,2010008626612
"Lugo Llanero",T60,"2021-12-14 09:37:00",5449000278791,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Lugo Llanero",T60,"2021-12-14 09:37:00",8414100389538,1,2010008626612
Argentina,T19,"2021-12-14 09:34:00",8437003011504,0,008d774b-1527-467b-8be9-e2a23a6ac097
Argentina,T19,"2021-12-14 09:34:00",8410297012105,1,2010102003180
Argentina,T19,"2021-12-14 09:35:00",8429359000004,1,2010102003180
Argentina,T19,"2021-12-14 09:35:00",8429359000004,1,2010102003180
Argentina,T19,"2021-12-14 09:35:00",8410297012150,1,2010102003180
Argentina,T19,"2021-12-14 09:36:00",8410297012105,1,2010102003180
Argentina,T19,"2021-12-14 09:36:00",8410297012105,1,2010102003180
"Posada Llanera",T56,"2021-12-14 09:42:00",8410128010119,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:42:00",8410128010225,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:42:00",8410128010119,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:42:00",3700123300014,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:42:00",3700123300014,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:42:00",3700123300014,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:43:00",3700123300014,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:43:00",3700123300014,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:43:00",8410128010119,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:43:00",8410128010225,1,2010006822771
"Posada Llanera",T56,"2021-12-14 09:43:00",8410128010119,1,2010006822771
Florida,T49,"2021-12-14 09:41:00",8425561010039,1,2010006418714
"Posada Llanera",T56,"2021-12-14 09:54:00",20044794,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:54:00",8410297112362,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:54:00",5449000164957,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:54:00",5449000164957,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:54:00",8410655000010,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:54:00",8412598000010,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:54:00",5449000133847,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:54:00",5449000171771,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:54:00",8410261657424,0,008d774b-1527-467b-8be9-e2a23a6ac097
"Posada Llanera",T56,"2021-12-14 09:54:00",8410261271101,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:55:00",8480024834348,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:55:00",8410297114793,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:55:00",8410655000010,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:55:00",8412598000010,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:55:00",8412598000010,1,2010007708371
"Posada Llanera",T56,"2021-12-14 09:55:00",8410261657424,0,008d774b-1527-467b-8be9-e2a23a6ac097
Florida,T49,"2021-12-14 09:59:00",8410297112041,1,2010006418714
Florida,T49,"2021-12-14 09:59:00",8410297112041,1,2010006418714
Florida,T49,"2021-12-14 09:59:00",8410297112041,1,2010006418714
Florida,T49,"2021-12-14 09:59:00",8410297112041,1,2010006418714
Florida,T49,"2021-12-14 09:59:00",8410297112041,1,2010006418714
Florida,T49,"2021-12-14 09:59:00",8410297112041,1,2010006418714
"Parque Principado",T68,"2021-12-14 10:00:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:00:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:01:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:01:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:01:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:01:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:01:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:01:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:01:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:01:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:02:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:02:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:02:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:02:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:02:00",8425561010039,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:02:00",8410297012150,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:03:00",8410297012150,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:04:00",8410297012150,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:05:00",8410297012150,1,2010005446510
"Parque Principado",T68,"2021-12-14 10:06:00",8410297012150,1,2010005446510
